,y_yes,age,balance,duration,campaign,previous,marital_married,marital_single,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes
285,0,50,339,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
286,0,32,1331,286,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
287,0,40,672,164,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
288,0,37,58,98,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
289,0,54,447,742,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
290,0,24,423,226,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
291,0,54,0,120,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
292,0,34,19,362,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
293,0,56,13,357,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
294,0,31,3,200,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
295,0,24,82,204,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
296,0,42,28,126,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
297,0,57,792,65,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
298,0,42,408,107,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
299,0,51,531,267,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
300,0,57,211,248,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
301,0,36,62,215,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
302,0,53,257,209,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
303,0,50,1234,205,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
304,0,54,313,83,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
305,0,55,89,106,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
306,0,44,129,189,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
307,0,43,0,105,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
308,0,56,353,106,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
309,0,54,851,108,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
310,0,55,96,311,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
311,0,37,398,214,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
312,0,33,193,132,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
313,0,46,-358,358,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
314,0,36,539,453,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
315,0,51,0,364,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
316,0,40,0,136,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
317,0,42,490,386,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
318,0,51,0,173,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
319,0,49,403,241,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
320,0,48,161,224,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
321,0,32,2558,148,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
322,0,31,98,196,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
323,0,55,115,111,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
324,0,40,436,231,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
325,0,47,831,316,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
326,0,57,206,216,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
327,0,41,290,240,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
328,0,48,1,669,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
329,0,42,57,425,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
330,0,30,-457,143,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
331,0,58,1387,174,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
332,0,45,24598,313,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
333,0,49,30,135,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
334,0,42,1022,146,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
335,0,53,56,152,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
336,0,51,-2,402,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
337,0,32,121,213,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
338,0,41,842,144,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
339,0,43,693,124,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
340,0,40,-333,183,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
341,0,50,1533,325,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
342,0,34,46,39,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
343,0,53,18,503,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
344,0,45,44,95,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
345,0,39,-100,680,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
346,0,44,510,421,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
347,0,55,685,174,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
348,0,46,187,113,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
349,0,45,66,808,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
350,0,34,560,198,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
351,0,36,0,195,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
352,0,31,12,208,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
353,0,44,34,404,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
354,0,33,1068,396,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
355,0,40,211,216,4,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
356,0,46,377,98,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
357,0,48,263,350,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
358,0,42,1263,114,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
359,0,27,8,88,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
360,0,48,126,379,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
361,0,59,230,190,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
362,0,46,841,158,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
363,0,38,308,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
364,0,43,1,306,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
365,0,38,86,218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
366,0,23,157,54,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
367,0,34,22,344,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
368,0,38,46,195,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
369,0,37,1293,652,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
370,0,25,122,286,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
371,0,48,131,189,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
372,0,49,143,83,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
373,0,38,393,184,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
374,0,43,98,235,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
375,0,33,0,290,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
376,0,55,224,232,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
377,0,38,757,133,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
378,0,49,245,318,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
379,0,40,8486,260,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
380,0,43,350,437,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
381,0,38,20,402,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
382,0,58,1667,85,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
383,0,57,345,125,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
384,0,32,10,501,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
385,1,56,830,1201,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
386,0,58,29,253,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
387,1,60,545,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
388,0,37,8730,149,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
389,0,46,477,114,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
390,0,27,4,243,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
391,0,43,1205,769,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
392,0,32,0,135,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
393,0,40,263,231,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
394,0,38,1,76,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
395,0,34,283,199,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
396,0,47,206,152,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
397,0,42,17,124,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
398,0,48,141,424,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
399,0,29,16,43,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
400,0,50,206,154,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
401,0,52,7,203,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
402,0,50,0,326,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
403,0,58,0,393,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
404,0,46,1927,241,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
405,0,38,284,483,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
406,0,46,1660,259,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
407,0,32,406,227,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
408,0,51,230,673,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
409,0,39,-25,576,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
410,0,48,182,180,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
411,0,36,1169,168,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
412,0,34,67,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
413,0,40,77,505,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
414,0,43,0,245,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
415,0,52,55,186,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
416,0,33,72,623,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
417,0,49,163,496,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
418,0,32,151,118,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
419,0,39,113,342,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
420,0,40,0,225,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
421,0,38,9,185,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
422,0,43,375,196,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
423,0,39,1142,276,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
424,0,54,2102,76,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
425,0,38,4325,87,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
426,0,40,217,195,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
427,0,55,131,744,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
428,0,42,1680,765,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
429,0,39,0,262,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
430,0,40,46,119,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431,0,32,320,198,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
432,0,55,183,150,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
433,0,45,39,241,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
434,0,35,560,181,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
435,0,58,469,196,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
436,0,35,530,149,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
437,0,49,61,246,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
438,0,34,242,112,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
439,0,36,139,309,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
440,0,24,0,278,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
441,0,34,367,140,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
442,0,51,228,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
443,1,39,45248,1623,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
444,0,50,-84,101,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
445,0,32,310,144,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
446,0,42,132,238,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
447,0,50,797,354,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
448,0,40,71,79,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
449,0,46,2,187,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
450,0,37,231,451,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
451,0,34,270,159,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
452,0,44,274,409,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
453,0,40,-109,170,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
454,1,37,1,608,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
455,0,33,-60,243,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
456,0,35,89,145,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
457,0,58,-11,112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
458,0,39,0,262,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459,0,43,-509,124,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
460,0,39,408,53,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
461,0,36,58,134,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
462,0,57,1640,204,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
463,0,36,20,186,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
464,0,50,71,678,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465,0,55,52,182,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
466,0,44,292,162,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
467,0,44,424,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
468,0,39,109,699,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
469,0,46,1044,43,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
470,0,39,983,97,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
471,1,34,869,1677,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
472,0,40,668,283,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
473,0,50,964,323,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
474,0,31,301,82,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
475,0,37,140,310,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
476,0,39,1877,185,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
477,0,51,1127,47,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
478,0,41,871,145,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
479,0,41,767,204,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
480,0,43,0,187,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
481,0,30,209,30,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
482,0,54,0,472,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
483,0,43,110,448,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
484,0,59,-76,264,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
485,0,47,178,169,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
486,0,40,-66,288,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
487,0,32,0,176,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
488,0,29,1,215,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
489,0,36,0,337,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
490,0,55,5345,278,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
491,0,30,-209,188,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
492,0,39,0,174,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
493,0,39,42,226,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
494,0,50,41,190,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
495,0,44,-99,111,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
496,0,37,17,164,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
497,0,46,276,157,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
498,0,32,-170,46,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
499,0,37,230,374,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
500,0,29,9,349,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
501,0,41,946,325,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
502,0,45,1297,233,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
503,0,57,-331,531,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
504,0,48,44,153,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
505,0,60,15,80,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
506,0,26,712,232,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
507,0,58,5435,118,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
508,0,34,507,190,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
509,1,55,387,918,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
510,0,41,0,238,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
511,0,50,1716,82,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
512,0,49,167,198,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
513,0,44,40,160,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
514,0,44,148,211,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
515,0,31,17,120,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
516,0,34,1011,136,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
517,0,46,1527,269,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
518,0,42,744,157,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
519,0,52,484,128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
520,0,29,0,211,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
521,0,53,136,267,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
522,0,43,1335,371,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
523,0,38,517,288,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
524,0,46,459,221,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
525,0,48,549,427,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
526,0,30,83,310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
527,0,44,213,158,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,0,31,203,604,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
529,0,42,518,198,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
530,0,40,3877,145,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
531,0,52,1236,247,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
532,0,45,756,179,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
533,0,48,157,73,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
534,0,45,-66,263,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
535,0,34,245,13,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
536,0,34,-144,79,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
537,0,46,71,416,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
538,0,49,505,162,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
539,0,50,249,129,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
540,0,34,0,150,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
541,0,40,11,43,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
542,0,36,639,191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
543,0,59,124,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
544,0,45,82,250,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
545,0,36,107,146,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
546,0,56,473,416,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
547,0,42,372,121,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
548,0,30,46,114,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
549,0,30,34,289,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
550,0,47,935,225,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
551,0,33,-10,123,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
552,0,36,-106,130,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
553,0,39,471,161,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
554,0,56,778,149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
555,0,39,170,268,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
556,0,42,315,259,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
557,0,52,3165,26,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
558,0,36,131,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
559,0,35,204,424,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
560,0,47,83,179,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
561,0,59,0,97,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
562,0,57,5431,383,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
563,0,38,1759,440,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
564,0,46,-125,23,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
565,0,34,0,195,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
566,1,28,5090,1297,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
567,0,38,573,87,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
568,0,56,1602,427,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
569,0,41,-137,189,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
570,0,52,0,195,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
571,0,54,193,179,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
